77/10 02S 146E     3 
77/10 03S 149E     7 
77/10 04S 150E    13 
                     AY02118                U    
77/10 04S 151E     2 
77/10 04S 153E     1 
77/10 06S 152E     2 
77/10 08S 155E  1177 
                     SK27225 78/09 03N 172E PL FJ
                     SK27264 78/09 03N 172E PL FJ
                     SK27323 78/09 03N 172E PL FJ
                     SK27998 78/09 03N 172E PL FJ
                     SK27997 78/09 03N 172E PL FJ
                     SK27925 78/09 03N 172E PL FJ
                     SK27886 78/09 03N 172E PL FJ
                     SK27839 78/09 03N 172E PL FJ
                     SK27753 78/09 03N 172E PL FJ
                     SK27675 78/09 03N 172E PL FJ
                     SK27617 78/09 03N 172E PL FJ
                     SK27586 78/09 03N 172E PL FJ
                     SK27573 78/09 03N 172E PL FJ
                     SK27346 78/09 03N 172E PL FJ
                     SK27333 78/09 03N 172E PL FJ
                     SK27256 78/09 03N 172E PL FJ
                     SK27228 78/09 03N 172E PL FJ
                     SF01849 78/09 03N 172E PL FJ
                     SK27550 78/09 03N 172E PL JP
                     SK27724 78/09 03N 172E PL JP
                     SK26676 78/09 03N 172E PL JP
                     SK27201 78/09 03N 172E PL JP
                     SK26679 78/09 03N 172E PL JP
                     SK25049 78/09 03N 172E PL JP
                     SK27775 78/09 05S 178W PL JP
                     SK27050 78/09          PL JP
                     SK26015 78/10 03N 172E PL FJ
                     SK27101 78/10 03N 172E PL FJ
                     SK27067 78/10 03N 172E PL FJ
                     SK27048 78/10 03N 172E PL FJ
                     SK27030 78/10 03N 172E PL FJ
                     SK27021 78/10 03N 172E PL FJ
                     SK27018 78/10 03N 172E PL FJ
                     SK27015 78/10 03N 172E PL FJ
                     SK26967 78/10 03N 172E PL FJ
                     SK26945 78/10 03N 172E PL FJ
                     SK26925 78/10 03N 172E PL FJ
                     SK26589 78/10 03N 172E PL FJ
                     SK26580 78/10 03N 172E PL FJ
                     SK26572 78/10 03N 172E PL FJ
                     SK26513 78/10 03N 172E PL FJ
                     SK26496 78/10 03N 172E PL FJ
                     SK26469 78/10 03N 172E PL FJ
                     SK26416 78/10 03N 172E PL FJ
                     SK26404 78/10 03N 172E PL FJ
                     SK26288 78/10 03N 172E PL FJ
                     SK27177 78/10 03N 172E PL FJ
                     SK26919 78/10 03N 172E PL FJ
                     SK26827 78/10 03N 172E PL FJ
                     SK26222 78/10 03N 172E PL FJ
                     SK26027 78/10 03N 172E PL FJ
                     SK26215 78/10 03N 172E PL FJ
                     SK24143 78/10 03N 172E PL FJ
                     SK25105 78/10 03N 172E PL FJ
                     SK25082 78/10 03N 172E PL FJ
                     SK24916 78/10 03N 172E PL FJ
                     SK24774 78/10 03N 172E PL FJ
                     SK24187 78/10 03N 172E PL FJ
                     SK27300 78/10 03N 172E PL FJ
                     SK27982 78/10 03N 172E PL FJ
                     SK27936 78/10 03N 172E PL FJ
                     SK27879 78/10 03N 172E PL FJ
                     SK27629 78/10 03N 172E PL FJ
                     SK27610 78/10 03N 172E PL FJ
                     SK27492 78/10 03N 172E PL FJ
                     SK27427 78/10 03N 172E PL FJ
                     SK27304 78/10 03N 172E PL FJ
                     SK27434 78/10 03N 172E PL FJ
                     SK25148 78/10 03N 172E PL FJ
                     SK25328 78/10 03N 172E PL FJ
                     SK25231 78/10 03N 172E PL FJ
                     SK25331 78/10 03N 172E PL FJ
                     SK25376 78/10 03N 172E PL FJ
                     SK25596 78/10 03N 172E PL FJ
                     SF01874 78/10 03N 172E PL FJ
                     SK27594 78/10 03N 172E PL JP
                     SK27779 78/11 02N 166E PL JP
                     SK25151 78/11 03N 167E PL JP
                     SK27844 78/11 03N 175E PL JP
                     SK27595 78/11 06N 178E PL JP
                     SK25298 78/11 06N 178E PL JP
                     SK27803 78/12 02N 172E PL JP
                     SK26570 78/12 03N 170E PL JP
                     SK26587 78/12 03N 171E PL JP
                     SK26724 78/12 03N 172E PL JP
                     SK24740 78/12 04N 169E PL JP
                     SK25271 78/12 05N 164E PL JP
                     SK27187 79/01 02N 171E PL JP
                     SK26029 79/01 03N 168E PL JP
                     SK27439 79/01 03N 170E PL JP
                     SK24753 79/01 05N 171E PL JP
                     SK27428 79/03 01N 173E T    
                     SK27615 79/04 03N 165E PL JP
                     SK26855 79/08 00N 177W PL JP
                     SK24157 79/08 01N 177E PL JP
                     SK24641 79/08 01N 177W PL JP
                     SK27277 79/08 01N 180W PL JP
                     SK26312 79/08 02N 177W PL JP
                     SK25138 79/08 02N 177W PL JP
                     SK27174 79/08          PL JP
                     SK27307 79/09 01N 172W PL JP
                     SK27806 79/09 02N 172W PL JP
                     SK26622 79/09 02N 173W PL JP
                     SK25591 79/10 02N 178W PL JP
                     SK27751 79/10 02S 174W PL JP
                     SK27758 79/10 03N 173W PL JP
                     SK27605 79/10 03N 175W PL JP
                     SK25029 79/10 03N 175W PL JP
                     SK27904 79/10 04N 174W PL JP
                     SK27878 79/10 05N 168W PL JP
                     SK27903 79/12 04N 172W PL JP
                     SK27340 79/12 04N 180W PL JP
                     SK27691 79/12 05N 180W PL JP
                     SK25333 80/02 03N 167E PL JP
                     SK26680 80/02 04N 167E PL JP
                     SK24769 80/02 04N 178E PL JP
                     SK27477 80/02 06S 167E PL JP
                     SK26703 80/03 02N 179W PL JP
                     SK27170 80/03 04N 179E PL JP
                     SK27723 80/04 02N 180W PL JP
                     SK25548 80/04 04N 177E PL JP
                     SK27227 80/07 02N 175W PL JP
                     SK27490 80/07 04N 176E PL JP
                     SK26978 80/08 01N 175W PL JP
                     SK26272 80/08 02N 177W PL JP
                     SK27298 80/08 03N 173W PL JP
78/07 03S 175E   498 
                     SK23941 78/09 03N 172E PL JP
                     SK23918 78/10 02S 168E PL JP
                     SK23873 79/01 04N 169E PL JP
                     SK23282 79/04 00N 162E PL JP
                     SK23987 79/08 01N 178E PL JP
                     SK24001 79/08 02N 177W PL JP
                     SK24225 79/09 01N 177W PL JP
                     SK23684 79/09 05N 170W PL JP
                     SK23573 79/12 14S 171W T  WS
                     SK23586 80/03 03N 179E PL JP
                     SK23990 81/03 02N 169W PL JP
                     SK23933                PL JP
78/07 06N 171E    91 
78/07 06S 177E    88 
                     SK23553 78/12 05N 164E PL JP
                     SK23277 79/02 03N 174E PL JP
78/07 07N 171E    34 
78/07 09S 178E    38 
78/07 09S 179E   715 
                     SK23330 78/09 01S 167E PL JP
                     SK22936 78/09 06S 176E PL JP
                     SK23046 78/10 00N 162E PL JP
                     SK23531 78/10 00N 179E PL JP
                     SK22992 78/10 03S 174W PL JP
                     SK22996 78/11 03S 177W PL JP
                     SK23034 78/11 04S 179W PL JP
                     SK22735 79/10 06N 168W PL JP
                     SK23148 79/11 03N 177E PL JP
                     SK22799 80/02 04N 169E PL JP
                     SK22753 80/03 12N 138E PL JP
                     SK23224 80/05 23N 171W PL JP
78/08 07N 151E   738 
                     SK30030 78/08 07N 151E PL FM
                     SK30142 78/08 07N 151E PL FM
                     SK29479 78/08 07N 151E PL FM
                     SK29739 78/08 07N 151E PL FM
                     SK29726 78/08 07N 151E PL FM
                     SK29487 78/08 07N 151E PL FM
                     SK29650 78/10 07N 152E PL FM
                     SK30202 78/10 07N 152E PL FM
                     SK29799 78/11 03N 151E PL JP
                     SK29701 78/11 03N 160E PL JP
                     SK29598 78/12 03N 161E PL JP
                     SK29459 78/12 04N 157E PL JP
                     SK30041 78/12 04N 157E PL JP
                     SK29710 78/12 04N 161E PL JP
                     SK29583 78/12 04N 163E PL JP
                     SK30138 78/12 04N 164E PL JP
                     SK29464 78/12 05N 149E PL JP
                     SK29918 78/12 05N 149E PL JP
                     SK29613 78/12 05N 159E PL JP
                     SK30110 78/12 05N 159E PL JP
                     SK30153 78/12 05N 159E PL JP
                     SK29795 78/12 05N 160E PL JP
                     SK29903 78/12 05N 160E PL JP
                     SK30207 79/01 04N 161E PL JP
                     SK30182 79/01 05N 156E PL JP
                     SK29736 79/01 05N 162E PL JP
                     SK30065 79/01 06N 147E PL JP
                     SK29429 79/02 04N 179E PL JP
                     SK29565 79/02 06N 159E PL JP
                     SK29653 79/02 07N 157E PL JP
                     SK30184 79/02 08N 152E PL JP
                     SK29418 79/02 08N 157E PL JP
                     SK29658 79/03 06N 157E PL JP
                     SK29750 79/03 10N 147E PL JP
                     SK29748 79/03 12N 150E PL JP
                     SK29685 79/04 12N 158E PL JP
                     SK29620 79/11 05N 170E PL JP
                     SK29676 79/12 05N 180W PL JP
78/08 07N 154E   124 
                     SK29603 78/12 04N 161E PL JP
                     SK29531 78/12 05N 162E PL JP
                     SK29186 79/02 08N 155E PL JP
                     SK29370 79/04 12N 158E PL JP
78/08 07N 157E   300 
                     SK29076 78/08 06N 158E T  FM
                     SK29151 78/09 07N 157E PL FM
                     SK29505 78/10 05N 158E PL JP
                     SK29038 78/12 03N 161E PL JP
                     SK29274 78/12 04N 160E PL JP
                     SK29080 78/12 04N 163E PL JP
                     SK29086 78/12 04N 163E PL JP
                     SK29090 78/12 05N 164E PL JP
                     SK29220 79/06 03N 174W PL JP
                     SK29337 79/10 06N 179W PL JP
                     SK29085 79/12 03N 179W PL JP
                     SK29071       07N 158E PL FM
                     SK29135       07N 158E PL FM
                     SK29296       07N 158E PL FM
                     SK29338       07N 158E PL FM
                     SK29516       07N 158E PL FM
                     SK29325       07N 158E PL FM
                     SK29211       07N 158E PL FM
                     SK29078       07N 158E PL FM
                     SK29331                U    
78/08 07N 158E    18 
                     SK29002 78/11 05N 167E PL JP
                     SK29013 78/12 05N 161E PL JP
78/10 07N 134E   747 
                     SK29968 78/10 07N 134E PL FM
                     SK30374 78/10 07N 134E PL FM
                     SK30967 78/10 07N 134E PL FM
                     SK30989 78/10 07N 134E PL FM
                     SF02265 78/10 07N 134E PL FM
                     SF02334 78/10 07N 134E PL FM
                     SF02482 78/10 07N 134E PL FM
                     SF02315 78/10 07N 134E PL FM
                     SF02401 78/10 07N 134E PL FM
                     SF02389 78/10 07N 134E PL FM
                     SH00018 78/10 07N 134E PL FM
                     SH00049 78/10 07N 134E PL FM
                     SH00051 78/10 07N 134E PL FM
                     SH00068 78/10 07N 134E PL FM
                     SH00069 78/10 07N 134E PL FM
                     SH00039 78/10 07N 134E PL FM
                     SH00036 78/10 07N 134E PL FM
                     SF02519 78/10 07N 134E PL JP
                     SH00210 78/10 07N 134E PL JP
                     SF02531 78/10 07N 134E PL JP
                     SF02535 78/10 07N 134E PL JP
                     SF02544 78/10 07N 134E PL JP
                     SF02525 78/10 07N 134E PL JP
                     SF02520 78/10 07N 134E PL JP
                     SF02299 78/10 07N 134E PL JP
                     SF02496 78/10 07N 134E PL JP
                     SF02474 78/10 07N 134E PL JP
                     SF02431 78/10 07N 134E PL JP
                     SF02437 78/10 07N 134E PL JP
                     SK30308 78/10 07N 134E PL JP
                     SK30359 78/10 07N 134E PL JP
                     SK30353 78/10 07N 134E PL JP
                     SH00248 78/10 17N 134E U    
                     SF02592 78/10          U    
                     SF02372 78/11 05N 143E PS JP
                     SF02420 78/11 05N 144E PL JP
                     SF02500 78/12 03N 139E PS JP
                     SK30301 79/01 00N 141E PS JP
                     SH00206 79/01 02N 141E PS JP
                     SF02322 79/02 06N 149E PL JP
                     SK30920 79/02 08N 156E PL JP
                     SK30960 79/02 09N 144E PL JP
                     SK29947 79/02 10N 142E PL JP
                     SF02351 79/03 07N 145E PL JP
                     SF02447 79/03 08N 147E PL JP
                     SK29964 79/03 16N 126E PL JP
                     SF02434 79/03 16N 130E PL JP
                     SH00225 79/03 17N 137E PL JP
                     SF02332 79/03 20N 132E PL JP
                     SH00229 79/04 16N 135E PL JP
                     SF02382 79/08 06N 125E T  PH
                     SK30331 80/02 05N 167E PL JP
                     SH00234                U    
                     SF02327                U    
                     SF02501                U    
78/10 07N 138E   774 
                     SH00182 79/01 00N 139E PS JP
                     SH00366 79/01 00N 140E PS JP
                     SK30567 79/01 02N 141E PS JP
                     SH00143 79/01 02N 142E PS JP
                     SK30584 79/02 01N 135E PS JP
                     SF02704 79/02 06N 135E PS JP
                     SF02612 79/02 06N 152E PL JP
                     SF02636 79/02 07N 157E PL JP
                     SF02735 79/02 10N 142E PL JP
                     SK30571 79/02 19N 145E PL JP
                     SH00355 79/02 21N 145E PL JP
                     SK30721 79/03 06N 146E PL JP
                     SK30728 79/03 06N 147E PL JP
                     SF02625 79/03 07N 145E PL JP
                     SK30262 79/03 07N 150E PL JP
                     SK30424 79/03 07N 150E PL JP
                     SH00275 79/03 09N 139E PL JP
                     SF02773 79/03 14N 146E PL JP
                     SK30523 79/03 17N 136E PL JP
                     SK30535 79/03 17N 136E PL JP
                     SK30585 79/04 02N 164E PL JP
                     SK30719 79/04 16N 137E PL JP
                     SK30540 79/05 23N 124E PL JP
                     SH00282 79/08 02N 172E LL JP
                     SK30282 80/03 03N 175E PL JP
                     SH00259 80/04 23N 123E PL JP
                     SK30476                U    
                     SF02829                U    
78/10 07N 155E    83 
                     SF02888 78/12 04N 161E PL JP
                     SH00392 78/12 07N 150E PL JP
                     SK30615 79/01 05N 162E PL JP
                     SK30636 79/01 06N 156E PL JP
                     SH00397 79/02 09N 145E PL JP
                     SK30642 79/05 33N 139E PL JP
                     SK30607       03N 170E PL JP
78/10 07N 157E   239 
                     SF03286 78/12 03N 159E PL JP
                     SK30801 78/12 03N 160E PL JP
                     SF03257 78/12 04N 161E PL JP
                     SH00485 78/12 04N 161E PL JP
                     SH00494 78/12 05N 156E PL JP
                     SF03228 78/12 05N 156E PL JP
                     SF03298 78/12 05N 158E PL JP
                     SH00464 79/01 05N 164E PL JP
                     SH00479 79/02 04N 162E PL JP
                     SF03262 79/02 05N 163E PL JP
                     SH00605 79/05 05N 174E PL JP
                     SF03218 79/08 02N 179E PL JP
                     SK30657 79/10 03N 176W PL JP
78/10 08N 136E    53 
78/10 17N 145E     8 
78/10 24N 141E   112 
                     SF01947 78/10 23N 141E PL JP
                     SF01979 78/10 23N 141E PL JP
                     SF02154 78/10 23N 141E PL JP
                     SF01998 78/10 23N 141E PL JP
                     SF02184 78/10 23N 141E PL JP
                     SF02191 78/10          U    
                     SF01961 78/11 23N 141E PL JP
                     SF02178 79/02 14N 147E PL JP
                     SF01957 79/03 00N 139E PS JP
                     SF01971 79/03 17N 135E PL JP
                     SF02164 79/03 20N 136E PL JP
                     SF01953 79/04 17N 130E PL JP
                     SF01976 79/05 01N 138E PS JP
                     SF01948 79/06 03N 139E PS JP
                     SF01969 79/12 04N 166E PL JP
                     SF02159 80/03 02N 176E PL JP
78/11 02N 175E    18 
78/11 05N 162E   136 
                     SK31032 79/04 01N 162E PL JP
                     SC01967 79/08 01N 178E PL JP
                     SK31005 80/02 02N 160E PL JP
78/11 05N 163E     1 
78/11 06N 158E    23 
                     SH00508 79/04 03S 150E U  PG
                     SC01605                PS JP
78/11 06N 159E   141 
                     SH00544 78/11 04N 165E PL JP
                     SK30808 78/12 03N 160E PL JP
                     SK30806 78/12 04N 161E PL JP
                     SK30813 78/12 05N 161E PL JP
                     SH00648 79/01 06N 158E PL JP
                     SK30817                U    
78/11 07N 171E   170 
                     SK30900 78/12 07N 171E PL FM
                     SK31076 79/04 00N 165E PL JP
                     SF03035 79/10 05N 167W PL JP
                     SF03037 80/02 08S 173E PL JP
                     SF03006 80/04          PL JP
78/11 09S 158W    15 
78/11 10S 159W   153 
78/11 10S 172W    64 
                     SF03077 78/12 10S 172W T  TU
78/12 10S 158W   153 
78/12 10S 159W   929 
                     SF03457 78/12 10S 159W PL   
78/12 15S 148W   238 
                     SH00959 78/12 15S 148W PL   
                     SH00963 78/12 15S 148W PL   
                     SH01185 79/02 18S 150W T  PF
78/12 15S 149W    55 
                     SK31779 79/04 16S 147W PL PF
                     SK31780 79/06 18S 150W T  PF
78/12 16S 146W  1289 
                     SF04057 78/12 16S 146W PL   
                     SF03902 78/12 16S 146W PL   
                     SK31694 78/12 16S 146W PL   
                     SK31934 78/12 16S 146W PL   
                     SK33002 78/12 16S 146W PL   
                     SK33581 78/12 16S 146W PL   
                     SK33845 78/12 16S 146W PL   
78/12 16S 147W   185 
                     SH01344 79/01 17S 146W PL   
                     SK31629 79/07 18S 150W PL PF
78/12 16S 148W   234 
                     SK31811 79/04 16S 147W PL PF
78/12 17S 146W   117 
78/12 17S 148W   226 
                     SF04304 79/01 16S 147W T  PF
78/12 17S 151W   327 
                     SF04405 78/12 17S 151W PL   
                     SF04633 78/12 17S 151W PL   
                     SF04433 78/12 17S 151W PL   
                     SF04768 78/12 17S 151W PL   
                     SH01805 79/01 17S 152W PL   
                     SF04457 79/01 17S 152W PL   
                     SF04650 79/04 18S 150W PL PF
                     SF04781 79/05 18S 150W T  PF
                     SF04794 79/05 18S 150W T  PF
78/12 17S 152W   296 
                     SF03660 78/12 17S 151W PL   
                     SK31579 79/03 17S 151W PL PF
                     SH00943 79/06 18S 150W T  PF
78/12 18S 150W   200 
                     SF03125 79/01 18S 150W T  PF
                     SH01866 79/02 18S 150W T  PF
                     SH01899 79/02 18S 150W T  PF
                     SH01888 79/02 18S 150W T  PF
                     SH01867 79/02 18S 150W T  PF
                     SH01911 79/03 17S 150W PL PF
                     SH01850 79/03 18S 150W T  PF
                     SF04547 79/03 18S 150W T  PF
                     SF03165 79/05 18S 149W PL PF
                     SH01880 79/06 18S 150W T  PF
78/12 18S 151W    11 
                     SK31539 79/01 17S 152W PL   
79/01 09S 141W   649 
                     SH02375 79/02 09S 141W PL US
79/01 10S 141W  1040 
79/01 10S 142W    32 
79/01 13S 144W   264 
79/01 15S 146W    17 
79/01 15S 147W   133 
79/01 15S 149W    41 
                     SH05636 79/01 15S 149W PL   
79/01 16S 147W   435 
                     SH03393 79/04 16S 147W PL PF
                     SH03778 79/04 16S 147W PL PF
                     SH04005 79/04 16S 147W PL PF
                     SH04014 79/04 16S 147W PL PF
                     SH03749 80/03 16S 147W T  PF
79/01 16S 148W    56 
79/01 16S 149W   124 
79/01 17S 146W   917 
                     SH03870 79/04 16S 147W PL PF
                     SH04806 79/04 16S 147W PL PF
                     SH05064 79/04 16S 147W PL PF
                     SH04689 79/04 16S 147W PL PF
                     SH04560 79/04 16S 147W PL PF
79/01 17S 147W   481 
                     SH05315 79/04 16S 147W PL PF
79/01 17S 152W   917 
                     SH05726 79/01 17S 152W PL   
                     SK30758 79/01 17S 152W PL   
                     SB02097 79/01 17S 152W PL   
                     SB02436 79/01 17S 152W PL   
                     SB02365 79/01 17S 152W PL   
                     SB02128 79/01 17S 152W PL   
                     SB02357 79/01 17S 152W PL   
                     SB02302 79/01 17S 152W PL   
                     SB02358 79/02 18S 151W PL PF
                     SK30753 79/02 18S 151W PL PF
                     SB02173 79/03 17S 152W PL PF
                     SB02322 79/12 18S 150W PL PF
                     SB02223 80/07 18S 150W T  PF
79/02 20S 160W     5 
79/02 22S 160W     4 
79/02 35S 173E   264 
                     SB03975 79/03 35S 173E PS US
                     SB04114 79/03 35S 173E PS US
                     SB04276 79/03 35S 173E PS US
                     SB04262 79/03 35S 173E PS US
                     SB04302 79/03          PS US
                     SB04324 79/03 35S 173E PS US
                     SB04427 79/03          PS US
                     SB04451 79/03 35S 173E PS US
                     SB04481 79/03 35S 173E PS US
                     SB04444 79/03 35S 173E PS US
                     SB04426 79/03 35S 173E PS US
                     SB04313 79/03 35S 173E PS US
                     SB04301 79/03 35S 173E PS US
                     SB04281 79/03          PS US
                     SB04254 79/03 36S 174E PS NZ
                     SB04465 80/02 36S 172E PS US
                     SB04314                U    
79/02 36S 174E  1997 
                     SB04237 79/02          PS US
                     SB04906 79/02          PS US
                     SB04699 79/02          PS US
                     SB04766 79/02          PS US
                     SB03417 79/02          PS US
                     SB03443 79/02          PS US
                     SB03450 79/02          PS US
                     SB03751 79/02          PS US
                     SB03794 79/02          PS US
                     SB03678 79/02          PS US
                     SB03337 79/02          PS US
                     SB03406 79/02 36S 174E PS US
                     SB03594 79/02 36S 174E PS US
                     SB03423 79/02 37S 176E PS US
                     SB03494 79/03          PS US
                     SB03540 79/03          PS US
                     SB03565 79/03          PS US
                     SB03832 79/03          PS US
                     SB03915 79/03          PS US
                     SB03643 79/03          PS US
                     SB03564 79/03          PS US
                     SB04008 79/03          PS US
                     SB04678 79/03          PS US
                     SB04921 79/03          PS US
                     SB04854 79/03          PS US
                     SB04551 79/03 35S 173E PS US
                     SB04498 79/03          PS US
                     SK00128 79/03          PS US
                     SK00188 79/03          PS US
                     SB02974 79/03          PS US
                     SB03080 79/03          PS US
                     SB03366 79/03          PS US
                     SB03358 79/03          PS US
                     SB03256 79/03          PS US
                     SB03188 79/03          PS US
                     SB03069 79/03          PS US
                     SB02928 79/03 36S 174E PS NZ
                     SB03293 79/03 36S 174E PS NZ
                     SB03357 79/03 36S 174E PS NZ
                     SB03345 79/03 36S 174E PS NZ
                     SB03484 79/03 36S 174E PS NZ
                     SB03253 79/03 36S 174E PS NZ
                     SB03238 79/03 36S 174E PS NZ
                     SB03021 79/03 36S 174E PS NZ
                     SK00194 79/03 36S 174E PS NZ
                     SB03966 79/03 36S 174E PS NZ
                     SB04960 79/03 36S 174E PS NZ
                     SB04874 79/03 36S 174E PS NZ
                     SB04823 79/03 36S 174E PS NZ
                     SB04733 79/03 36S 174E PS NZ
                     SB04681 79/03 36S 174E PS NZ
                     SB04630 79/03 36S 174E PS NZ
                     SB04599 79/03 36S 174E PS NZ
                     SB04239 79/03 36S 174E PS NZ
                     SB04210 79/03 36S 174E PS NZ
                     SB03534 79/03 36S 174E PS NZ
                     SB03907 79/03 36S 174E PS NZ
                     SB03865 79/03 36S 174E PS NZ
                     SB03834 79/03 36S 174E PS NZ
                     SB03629 79/03 36S 174E PS NZ
                     SB03612 79/03 36S 174E PS NZ
                     SB03601 79/03 36S 174E PS NZ
                     SB03600 79/03 36S 174E PS NZ
                     SB03573 79/03 36S 174E PS NZ
                     SB03557 79/03 36S 174E PS NZ
                     SB03599 79/03 36S 174E PS US
                     SB03654 79/03 36S 174E PS US
                     SB03652 79/03 36S 174E PS US
                     SB03869 79/03 36S 174E PS US
                     SB03824 79/03 36S 174E PS US
                     SB03812 79/03 36S 174E PS US
                     SB03807 79/03 36S 174E PS US
                     SB03742 79/03 36S 174E PS US
                     SB03724 79/03 36S 174E PS US
                     SB03690 79/03 36S 174E PS US
                     SB03669 79/03 36S 174E PS US
                     SB03921 79/03 36S 174E PS US
                     SB03900 79/03 36S 174E PS US
                     SB03665 79/03 36S 174E PS US
                     SB04014 79/03 36S 174E PS US
                     SB04023 79/03 36S 174E PS US
                     SB04718 79/03 36S 174E PS US
                     SB04244 79/03 36S 174E PS US
                     SB04972 79/03 36S 174E PS US
                     SB04911 79/03 36S 174E PS US
                     SB04735 79/03 36S 174E PS US
                     SK00151 79/03 36S 174E PS US
                     SK00267 79/03 36S 174E PS US
                     SK00213 79/03 36S 174E PS US
                     SB02975 79/03 36S 174E PS US
                     SB03241 79/03 36S 174E PS US
                     SB03442 79/03 36S 174E PS US
                     SB03432 79/03 36S 174E PS US
                     SB03402 79/03 36S 174E PS US
                     SB03387 79/03 36S 174E PS US
                     SB03275 79/03 36S 174E PS US
                     SB03244 79/03 36S 174E PS US
                     SB03231 79/03 36S 174E PS US
                     SB03217 79/03 36S 174E PS US
                     SB03079 79/03 36S 174E PS US
                     SB03189 79/03 36S 174E PS US
                     SB02985 79/03 36S 175E PS NZ
                     SB03175 79/03 36S 175E PS NZ
                     SB03403 79/03 36S 175E PS NZ
                     SK00107 79/03 36S 175E PS NZ
                     SK00222 79/03 36S 175E PS NZ
                     SB03926 79/03 36S 175E PS NZ
                     SB04030 79/03 36S 175E PS NZ
                     SB04955 79/03 36S 175E PS NZ
                     SB04057 79/03 36S 175E PS NZ
                     SB04704 79/03 36S 175E PS NZ
                     SB03551 79/03 36S 175E PS NZ
                     SB03532 79/03 36S 175E PS US
                     SB03546 79/03 36S 175E PS US
                     SB03582 79/03 36S 175E PS US
                     SB03589 79/03 36S 175E PS US
                     SB03597 79/03 36S 175E PS US
                     SB03590 79/03 36S 175E PS US
                     SB03842 79/03 36S 175E PS US
                     SB03821 79/03 36S 175E PS US
                     SB03810 79/03 36S 175E PS US
                     SB03791 79/03 36S 175E PS US
                     SB03779 79/03 36S 175E PS US
                     SB03778 79/03 36S 175E PS US
                     SB03767 79/03 36S 175E PS US
                     SB03750 79/03 36S 175E PS US
                     SB03908 79/03 36S 175E PS US
                     SB03898 79/03 36S 175E PS US
                     SB03878 79/03 36S 175E PS US
                     SB03876 79/03 36S 175E PS US
                     SB03861 79/03 36S 175E PS US
                     SB03854 79/03 36S 175E PS US
                     SB03843 79/03 36S 175E PS US
                     SB03739 79/03 36S 175E PS US
                     SB03738 79/03 36S 175E PS US
                     SB03734 79/03 36S 175E PS US
                     SB03715 79/03 36S 175E PS US
                     SB03713 79/03 36S 175E PS US
                     SB03685 79/03 36S 175E PS US
                     SB03679 79/03 36S 175E PS US
                     SB03657 79/03 36S 175E PS US
                     SB03644 79/03 36S 175E PS US
                     SB03638 79/03 36S 175E PS US
                     SB03631 79/03 36S 175E PS US
                     SB03620 79/03 36S 175E PS US
                     SB03615 79/03 36S 175E PS US
                     SB03598 79/03 36S 175E PS US
                     SB03574 79/03 36S 175E PS US
                     SB03568 79/03 36S 175E PS US
                     SB03562 79/03 36S 175E PS US
                     SB03547 79/03 36S 175E PS US
                     SB03544 79/03 36S 175E PS US
                     SB03936 79/03 36S 175E PS US
                     SB04029 79/03 36S 175E PS US
                     SB04016 79/03 36S 175E PS US
                     SB04177 79/03 36S 175E PS US
                     SB04092 79/03 36S 175E PS US
                     SB04089 79/03 36S 175E PS US
                     SB04068 79/03 36S 175E PS US
                     SB04062 79/03 36S 175E PS US
                     SB04052 79/03 36S 175E PS US
                     SB04038 79/03 36S 175E PS US
                     SB04009 79/03 36S 175E PS US
                     SB04904 79/03 36S 175E PS US
                     SB04895 79/03 36S 175E PS US
                     SB04869 79/03 36S 175E PS US
                     SB04390 79/03 36S 175E PS US
                     SB04383 79/03 36S 175E PS US
                     SB04368 79/03 36S 175E PS US
                     SB04354 79/03 36S 175E PS US
                     SB04338 79/03 36S 175E PS US
                     SB04245 79/03 36S 175E PS US
                     SB04238 79/03 36S 175E PS US
                     SB04230 79/03 36S 175E PS US
                     SB04716 79/03 36S 175E PS US
                     SB04712 79/03 36S 175E PS US
                     SB04708 79/03 36S 175E PS US
                     SB04682 79/03 36S 175E PS US
                     SB04668 79/03 36S 175E PS US
                     SB04657 79/03 36S 175E PS US
                     SB04624 79/03 36S 175E PS US
                     SB04227 79/03 36S 175E PS US
                     SB04217 79/03 36S 175E PS US
                     SB04207 79/03 36S 175E PS US
                     SB04205 79/03 36S 175E PS US
                     SB04203 79/03 36S 175E PS US
                     SB04202 79/03 36S 175E PS US
                     SB04005 79/03 36S 175E PS US
                     SB03954 79/03 36S 175E PS US
                     SB04866 79/03 36S 175E PS US
                     SB04862 79/03 36S 175E PS US
                     SB04858 79/03 36S 175E PS US
                     SB04857 79/03 36S 175E PS US
                     SB04784 79/03 36S 175E PS US
                     SB04757 79/03 36S 175E PS US
                     SB04607 79/03 36S 175E PS US
                     SB04588 79/03 36S 175E PS US
                     SB04571 79/03 36S 175E PS US
                     SB04522 79/03 36S 175E PS US
                     SB03959 79/03 36S 175E PS US
                     SB03962 79/03 36S 175E PS US
                     SK00021 79/03 36S 175E PS US
                     SK00073 79/03 36S 175E PS US
                     SK00113 79/03 36S 175E PS US
                     SK00091 79/03 36S 175E PS US
                     SK00119 79/03 36S 175E PS US
                     SK00183 79/03 36S 175E PS US
                     SK00171 79/03 36S 175E PS US
                     SK00244 79/03 36S 175E PS US
                     SK00227 79/03 36S 175E PS US
                     SK00197 79/03 36S 175E PS US
                     SB02935 79/03 36S 175E PS US
                     SB03209 79/03 36S 175E PS US
