1977/10 02S 146E     3 
1977/10 03S 149E     197 
1977/10 04S 150E    13 
                     AY02118                U    
1977/10 04S 151E     2 
1977/10 04S 153E     1 
1977/10 06S 152E     2 
1977/10 08S 155E  1177 
                     SK24191 1978/08 03N 172E PL XX
                     SK26217 1978/08 03N 172E PL XX
                     SK26515 1978/08 03N 172E PL XX
                     SK26579 1978/08 03N 172E PL XX
                     SK26593 1978/08 03N 172E PL XX
                     SK26613 1978/08 03N 172E PL XX
                     SK26597 1978/08 03N 172E PL XX
                     SK26906 1978/08 03N 172E PL XX
                     SK26893 1978/08 03N 172E PL XX
                     SK26892 1978/08 03N 172E PL XX
                     SK26888 1978/08 03N 172E PL XX
                     SK26887 1978/08 03N 172E PL XX
                     SK26791 1978/08 03N 172E PL XX
                     SK26771 1978/08 03N 172E PL XX
                     SK26739 1978/08 03N 172E PL XX
                     SK26727 1978/08 03N 172E PL XX
                     SK26702 1978/08 03N 172E PL XX
                     SK26694 1978/08 03N 172E PL XX
                     SK26686 1978/08 03N 172E PL XX
                     SK26684 1978/08 03N 172E PL XX
                     SK27209 1978/08 03N 172E PL XX
                     SK27188 1978/08 03N 172E PL XX
                     SK27175 1978/08 03N 172E PL XX
                     SK27171 1978/08 03N 172E PL XX
                     SK27167 1978/08 03N 172E PL XX
                     SK27162 1978/08 03N 172E PL XX
                     SK27151 1978/08 03N 172E PL XX
                     SK27148 1978/08 03N 172E PL XX
                     SK27055 1978/08 03N 172E PL XX
                     SK27046 1978/08 03N 172E PL XX
                     SK26996 1978/08 03N 172E PL XX
                     SK26988 1978/08 03N 172E PL XX
                     SK26986 1978/08 03N 172E PL XX
                     SK26959 1978/08 03N 172E PL XX
                     SK26882 1978/08 03N 172E PL XX
                     SK26878 1978/08 03N 172E PL XX
                     SK26875 1978/08 03N 172E PL XX
                     SK26840 1978/08 03N 172E PL XX
                     SK26828 1978/08 03N 172E PL XX
                     SK26820 1978/08 03N 172E PL XX
                     SK26810 1978/08 03N 172E PL XX
                     SK26794 1978/08 03N 172E PL XX
                     SK26663 1978/08 03N 172E PL XX
                     SK26583 1978/08 03N 172E PL XX
                     SK26540 1978/08 03N 172E PL XX
                     SK26322 1978/08 03N 172E PL XX
                     SK26377 1978/08 03N 172E PL XX
                     SK26268 1978/08 03N 172E PL XX
                     SK27237 1978/08 03N 172E PL XX
                     SK27240 1978/08 03N 172E PL XX
                     SK27370 1978/08 03N 172E PL XX
                     SK27301 1978/08 03N 172E PL XX
                     SK27397 1978/08 03N 172E PL XX
                     SK27460 1978/08 03N 172E PL XX
                     SK27520 1978/08 03N 172E PL XX
                     SK27604 1978/08 03N 172E PL XX
                     SK27649 1978/08 03N 172E PL XX
                     SK27644 1978/08 03N 172E PL XX
                     SK27986 1978/08 03N 172E PL XX
                     SK27968 1978/08 03N 172E PL XX
                     SK27955 1978/08 03N 172E PL XX
                     SK27880 1978/08 03N 172E PL XX
                     SK27822 1978/08 03N 172E PL XX
                     SK27750 1978/08 03N 172E PL XX
                     SK27746 1978/08 03N 172E PL XX
                     SK27699 1978/08 03N 172E PL XX
                     SK27689 1978/08 03N 172E PL XX
                     SK27668 1978/08 03N 172E PL XX
                     SK27666 1978/08 03N 172E PL XX
                     SK27657 1978/08 03N 172E PL XX
                     SK27654 1978/08 03N 172E PL XX
                     SK27579 1978/08 03N 172E PL XX
                     SK27479 1978/08 03N 172E PL XX
                     SK27451 1978/08 03N 172E PL XX
                     SK25147 1978/08 03N 172E PL XX
                     SK25793 1978/08 03N 172E PL XX
                     SK25791 1978/08 03N 172E PL XX
                     SK25587 1978/08 03N 172E PL XX
                     SK25582 1978/08 03N 172E PL XX
                     SK25547 1978/08 03N 172E PL XX
                     SK25531 1978/08 03N 172E PL XX
                     SK25209 1978/08 03N 172E PL XX
                     SK25306 1978/08 03N 172E PL XX
                     SK25309 1978/08 03N 172E PL XX
                     SK25297 1978/08 03N 172E PL XX
                     SK25162 1978/08 03N 172E PL XX
                     SF01820 1978/08 03N 172E PL XX
                     SF01840 1978/08 03N 172E PL XX
                     SF01877 1978/08 03N 172E PL XX
                     SK27935 1978/09 01N 172E PL YY
                     SK27396 1978/09 01S 167E PL YY
                     SK24752 1978/09 02N 175E PL YY
                     SK25292 1978/09 02N 175E PL YY
                     SK25154 1978/09 03N 172E PL XX
                     SK25220 1978/09 03N 172E PL XX
                     SK25561 1978/09 03N 172E PL XX
                     SK25512 1978/09 03N 172E PL XX
                     SK25205 1978/09 03N 172E PL XX
                     SK24164 1978/09 03N 172E PL XX
                     SK25015 1978/09 03N 172E PL XX
                     SK24777 1978/09 03N 172E PL XX
                     SK24737 1978/09 03N 172E PL XX
                     SK26020 1978/09 03N 172E PL XX
                     SK26093 1978/09 03N 172E PL XX
                     SK27132 1978/09 03N 172E PL XX
                     SK27123 1978/09 03N 172E PL XX
                     SK27089 1978/09 03N 172E PL XX
                     SK27066 1978/09 03N 172E PL XX
                     SK27027 1978/09 03N 172E PL XX
                     SK26998 1978/09 03N 172E PL XX
                     SK26968 1978/09 03N 172E PL XX
                     SK26921 1978/09 03N 172E PL XX
                     SK26891 1978/09 03N 172E PL XX
                     SK26762 1978/09 03N 172E PL XX
                     SK26553 1978/09 03N 172E PL XX
                     SK26431 1978/09 03N 172E PL XX
                     SK26381 1978/09 03N 172E PL XX
                     SK26356 1978/09 03N 172E PL XX
                     SK26342 1978/09 03N 172E PL XX
                     SK26320 1978/09 03N 172E PL XX
                     SK27207 1978/09 03N 172E PL XX
                     SK27205 1978/09 03N 172E PL XX
                     SK27179 1978/09 03N 172E PL XX
                     SK26911 1978/09 03N 172E PL XX
                     SK26903 1978/09 03N 172E PL XX
                     SK26254 1978/09 03N 172E PL XX
                     SK26223 1978/09 03N 172E PL XX
                     SK26070 1978/09 03N 172E PL XX
                     SK26090 1978/09 03N 172E PL XX
                     SK26087 1978/09 03N 172E PL XX
                     SK27225 1978/09 03N 172E PL XX
                     SK27264 1978/09 03N 172E PL XX
                     SK27323 1978/09 03N 172E PL XX
                     SK27998 1978/09 03N 172E PL XX
                     SK27997 1978/09 03N 172E PL XX
                     SK27925 1978/09 03N 172E PL XX
                     SK27886 1978/09 03N 172E PL XX
                     SK27839 1978/09 03N 172E PL XX
                     SK27753 1978/09 03N 172E PL XX
                     SK27675 1978/09 03N 172E PL XX
                     SK27617 1978/09 03N 172E PL XX
                     SK27586 1978/09 03N 172E PL XX
                     SK27573 1978/09 03N 172E PL XX
                     SK27346 1978/09 03N 172E PL XX
                     SK27333 1978/09 03N 172E PL XX
                     SK27256 1978/09 03N 172E PL XX
                     SK27228 1978/09 03N 172E PL XX
                     SF01849 1978/09 03N 172E PL XX
                     SK27550 1978/09 03N 172E PL YY
                     SK27724 1978/09 03N 172E PL YY
                     SK26676 1978/09 03N 172E PL YY
                     SK27201 1978/09 03N 172E PL YY
                     SK26679 1978/09 03N 172E PL YY
                     SK25049 1978/09 03N 172E PL YY
                     SK27775 1978/09 05S 178W PL YY
                     SK27050 1978/09          PL YY
                     SK26015 1978/10 03N 172E PL XX
                     SK27101 1978/10 03N 172E PL XX
                     SK27067 1978/10 03N 172E PL XX
                     SK27048 1978/10 03N 172E PL XX
                     SK27030 1978/10 03N 172E PL XX
                     SK27021 1978/10 03N 172E PL XX
                     SK27018 1978/10 03N 172E PL XX
                     SK27015 1978/10 03N 172E PL XX
                     SK26967 1978/10 03N 172E PL XX
                     SK26945 1978/10 03N 172E PL XX
                     SK26925 1978/10 03N 172E PL XX
                     SK26589 1978/10 03N 172E PL XX
                     SK26580 1978/10 03N 172E PL XX
                     SK26572 1978/10 03N 172E PL XX
                     SK26513 1978/10 03N 172E PL XX
                     SK26496 1978/10 03N 172E PL XX
                     SK26469 1978/10 03N 172E PL XX
                     SK26416 1978/10 03N 172E PL XX
                     SK26404 1978/10 03N 172E PL XX
                     SK26288 1978/10 03N 172E PL XX
                     SK27177 1978/10 03N 172E PL XX
                     SK26919 1978/10 03N 172E PL XX
                     SK26827 1978/10 03N 172E PL XX
                     SK26222 1978/10 03N 172E PL XX
                     SK26027 1978/10 03N 172E PL XX
                     SK26215 1978/10 03N 172E PL XX
                     SK24143 1978/10 03N 172E PL XX
                     SK25105 1978/10 03N 172E PL XX
                     SK25082 1978/10 03N 172E PL XX
                     SK24916 1978/10 03N 172E PL XX
                     SK24774 1978/10 03N 172E PL XX
                     SK24187 1978/10 03N 172E PL XX
                     SK27300 1978/10 03N 172E PL XX
                     SK27982 1978/10 03N 172E PL XX
                     SK27936 1978/10 03N 172E PL XX
                     SK27879 1978/10 03N 172E PL XX
                     SK27629 1978/10 03N 172E PL XX
                     SK27610 1978/10 03N 172E PL XX
                     SK27492 1978/10 03N 172E PL XX
                     SK27427 1978/10 03N 172E PL XX
                     SK27304 1978/10 03N 172E PL XX
                     SK27434 1978/10 03N 172E PL XX
                     SK25148 1978/10 03N 172E PL XX
                     SK25328 1978/10 03N 172E PL XX
                     SK25231 1978/10 03N 172E PL XX
                     SK25331 1978/10 03N 172E PL XX
                     SK25376 1978/10 03N 172E PL XX
                     SK25596 1978/10 03N 172E PL XX
                     SF01874 1978/10 03N 172E PL XX
                     SK27594 1978/10 03N 172E PL YY
                     SK27779 1978/11 02N 166E PL YY
                     SK25151 1978/11 03N 167E PL YY
                     SK27844 1978/11 03N 175E PL YY
                     SK27595 1978/11 06N 178E PL YY
                     SK25298 1978/11 06N 178E PL YY
                     SK27803 1978/12 02N 172E PL YY
                     SK26570 1978/12 03N 170E PL YY
                     SK26587 1978/12 03N 171E PL YY
                     SK26724 1978/12 03N 172E PL YY
                     SK24740 1978/12 04N 169E PL YY
                     SK25271 1978/12 05N 164E PL YY
                     SK27187 1979/01 02N 171E PL YY
                     SK26029 1979/01 03N 168E PL YY
                     SK27439 1979/01 03N 170E PL YY
                     SK24753 1979/01 05N 171E PL YY
                     SK27428 1979/03 01N 173E T    
                     SK27615 1979/04 03N 165E PL YY
                     SK26855 1979/08 00N 177W PL YY
                     SK24157 1979/08 01N 177E PL YY
                     SK24641 1979/08 01N 177W PL YY
                     SK27277 1979/08 01N 180W PL YY
                     SK26312 1979/08 02N 177W PL YY
                     SK25138 1979/08 02N 177W PL YY
                     SK27174 1979/08          PL YY
                     SK27307 1979/09 01N 172W PL YY
                     SK27806 1979/09 02N 172W PL YY
                     SK26622 1979/09 02N 173W PL YY
                     SK25591 1979/10 02N 178W PL YY
                     SK27751 1979/10 02S 174W PL YY
                     SK27758 1979/10 03N 173W PL YY
                     SK27605 1979/10 03N 175W PL YY
                     SK25029 1979/10 03N 175W PL YY
                     SK27904 1979/10 04N 174W PL YY
                     SK27878 1979/10 05N 168W PL YY
                     SK27903 1979/12 04N 172W PL YY
                     SK27340 1979/12 04N 180W PL YY
                     SK27691 1979/12 05N 180W PL YY
                     SK25333 1980/02 03N 167E PL YY
                     SK26680 1980/02 04N 167E PL YY
                     SK24769 1980/02 04N 178E PL YY
                     SK27477 1980/02 06S 167E PL YY
                     SK26703 1980/03 02N 179W PL YY
                     SK27170 1980/03 04N 179E PL YY
                     SK27723 1980/04 02N 180W PL YY
                     SK25548 1980/04 04N 177E PL YY
                     SK27227 1980/07 02N 175W PL YY
                     SK27490 1980/07 04N 176E PL YY
                     SK26978 1980/08 01N 175W PL YY
                     SK26272 1980/08 02N 177W PL YY
                     SK27298 1980/08 03N 173W PL YY
1978/07 03S 175E   498 
                     SK23941 1978/09 03N 172E PL YY
                     SK23918 1978/10 02S 168E PL YY
                     SK23873 1979/01 04N 169E PL YY
                     SK23282 1979/04 00N 162E PL YY
                     SK23987 1979/08 01N 178E PL YY
                     SK24001 1979/08 02N 177W PL YY
                     SK24225 1979/09 01N 177W PL YY
                     SK23684 1979/09 05N 170W PL YY
                     SK23573 1979/12 14S 171W T  WS
                     SK23586 1980/03 03N 179E PL YY
                     SK23990 1981/03 02N 169W PL YY
                     SK23933                PL YY
1978/07 06N 171E    91 
1978/07 06S 177E    1988 
                     SK23553 1978/12 05N 164E PL YY
                     SK23277 1979/02 03N 174E PL YY
1978/07 07N 171E    34 
1978/07 09S 178E    38 
1978/07 09S 179E   19715 
                     SK23330 1978/09 01S 167E PL YY
                     SK22936 1978/09 06S 176E PL YY
                     SK23046 1978/10 00N 162E PL YY
                     SK23531 1978/10 00N 179E PL YY
                     SK22992 1978/10 03S 174W PL YY
                     SK22996 1978/11 03S 177W PL YY
                     SK23034 1978/11 04S 179W PL YY
                     SK22735 1979/10 06N 168W PL YY
                     SK23148 1979/11 03N 177E PL YY
                     SK22799 1980/02 04N 169E PL YY
                     SK22753 1980/03 12N 138E PL YY
                     SK23224 1980/05 23N 171W PL YY
1978/08 07N 151E   19738 
                     SK30030 1978/08 07N 151E PL FM
                     SK30142 1978/08 07N 151E PL FM
                     SK29479 1978/08 07N 151E PL FM
                     SK29739 1978/08 07N 151E PL FM
                     SK29726 1978/08 07N 151E PL FM
                     SK29487 1978/08 07N 151E PL FM
                     SK29650 1978/10 07N 152E PL FM
                     SK30202 1978/10 07N 152E PL FM
                     SK29799 1978/11 03N 151E PL YY
                     SK29701 1978/11 03N 160E PL YY
                     SK29598 1978/12 03N 161E PL YY
                     SK29459 1978/12 04N 157E PL YY
                     SK30041 1978/12 04N 157E PL YY
                     SK29710 1978/12 04N 161E PL YY
                     SK29583 1978/12 04N 163E PL YY
                     SK30138 1978/12 04N 164E PL YY
                     SK29464 1978/12 05N 149E PL YY
                     SK29918 1978/12 05N 149E PL YY
                     SK29613 1978/12 05N 159E PL YY
                     SK30110 1978/12 05N 159E PL YY
                     SK30153 1978/12 05N 159E PL YY
                     SK29795 1978/12 05N 160E PL YY
                     SK29903 1978/12 05N 160E PL YY
                     SK30207 1979/01 04N 161E PL YY
                     SK30182 1979/01 05N 156E PL YY
                     SK29736 1979/01 05N 162E PL YY
                     SK30065 1979/01 06N 147E PL YY
                     SK29429 1979/02 04N 179E PL YY
                     SK29565 1979/02 06N 159E PL YY
                     SK29653 1979/02 07N 157E PL YY
                     SK30184 1979/02 08N 152E PL YY
                     SK29418 1979/02 08N 157E PL YY
                     SK29658 1979/03 06N 157E PL YY
                     SK29750 1979/03 10N 147E PL YY
                     SK29748 1979/03 12N 150E PL YY
                     SK29685 1979/04 12N 158E PL YY
                     SK29620 1979/11 05N 170E PL YY
                     SK29676 1979/12 05N 180W PL YY
1978/08 07N 154E   124 
                     SK29603 1978/12 04N 161E PL YY
                     SK29531 1978/12 05N 162E PL YY
                     SK29186 1979/02 08N 155E PL YY
                     SK29370 1979/04 12N 158E PL YY
1978/08 07N 157E   300 
                     SK29076 1978/08 06N 158E T  FM
                     SK29151 1978/09 07N 157E PL FM
                     SK29505 1978/10 05N 158E PL YY
                     SK29038 1978/12 03N 161E PL YY
                     SK29274 1978/12 04N 160E PL YY
                     SK29080 1978/12 04N 163E PL YY
                     SK29086 1978/12 04N 163E PL YY
                     SK29090 1978/12 05N 164E PL YY
                     SK29220 1979/06 03N 174W PL YY
                     SK29337 1979/10 06N 179W PL YY
                     SK29085 1979/12 03N 179W PL YY
                     SK29071       07N 158E PL FM
                     SK29135       07N 158E PL FM
                     SK29296       07N 158E PL FM
                     SK29338       07N 158E PL FM
                     SK29516       07N 158E PL FM
                     SK29325       07N 158E PL FM
                     SK29211       07N 158E PL FM
                     SK29078       07N 158E PL FM
                     SK29331                U    
1978/08 07N 158E    18 
                     SK29002 1978/11 05N 167E PL YY
                     SK29013 1978/12 05N 161E PL YY
1978/10 07N 134E   19747 
                     SK29968 1978/10 07N 134E PL FM
                     SK30374 1978/10 07N 134E PL FM
                     SK30967 1978/10 07N 134E PL FM
                     SK30989 1978/10 07N 134E PL FM
                     SF02265 1978/10 07N 134E PL FM
                     SF02334 1978/10 07N 134E PL FM
                     SF02482 1978/10 07N 134E PL FM
                     SF02315 1978/10 07N 134E PL FM
                     SF02401 1978/10 07N 134E PL FM
                     SF02389 1978/10 07N 134E PL FM
                     SH00018 1978/10 07N 134E PL FM
                     SH00049 1978/10 07N 134E PL FM
                     SH00051 1978/10 07N 134E PL FM
                     SH00068 1978/10 07N 134E PL FM
                     SH00069 1978/10 07N 134E PL FM
                     SH00039 1978/10 07N 134E PL FM
                     SH00036 1978/10 07N 134E PL FM
                     SF02519 1978/10 07N 134E PL YY
                     SH00210 1978/10 07N 134E PL YY
                     SF02531 1978/10 07N 134E PL YY
                     SF02535 1978/10 07N 134E PL YY
                     SF02544 1978/10 07N 134E PL YY
                     SF02525 1978/10 07N 134E PL YY
                     SF02520 1978/10 07N 134E PL YY
                     SF02299 1978/10 07N 134E PL YY
                     SF02496 1978/10 07N 134E PL YY
                     SF02474 1978/10 07N 134E PL YY
                     SF02431 1978/10 07N 134E PL YY
                     SF02437 1978/10 07N 134E PL YY
                     SK30308 1978/10 07N 134E PL YY
                     SK30359 1978/10 07N 134E PL YY
                     SK30353 1978/10 07N 134E PL YY
                     SH00248 1978/10 17N 134E U    
                     SF02592 1978/10          U    
                     SF02372 1978/11 05N 143E PS YY
                     SF02420 1978/11 05N 144E PL YY
                     SF02500 1978/12 03N 139E PS YY
                     SK30301 1979/01 00N 141E PS YY
                     SH00206 1979/01 02N 141E PS YY
                     SF02322 1979/02 06N 149E PL YY
                     SK30920 1979/02 08N 156E PL YY
                     SK30960 1979/02 09N 144E PL YY
                     SK29947 1979/02 10N 142E PL YY
                     SF02351 1979/03 07N 145E PL YY
                     SF02447 1979/03 08N 147E PL YY
                     SK29964 1979/03 16N 126E PL YY
                     SF02434 1979/03 16N 130E PL YY
                     SH00225 1979/03 17N 137E PL YY
                     SF02332 1979/03 20N 132E PL YY
                     SH00229 1979/04 16N 135E PL YY
                     SF02382 1979/08 06N 125E T  PH
                     SK30331 1980/02 05N 167E PL YY
                     SH00234                U    
                     SF02327                U    
                     SF02501                U    
1978/10 07N 138E   19774 
                     SH00182 1979/01 00N 139E PS YY
                     SH00366 1979/01 00N 140E PS YY
                     SK30567 1979/01 02N 141E PS YY
                     SH00143 1979/01 02N 142E PS YY
                     SK30584 1979/02 01N 135E PS YY
                     SF02704 1979/02 06N 135E PS YY
                     SF02612 1979/02 06N 152E PL YY
                     SF02636 1979/02 07N 157E PL YY
                     SF02735 1979/02 10N 142E PL YY
                     SK30571 1979/02 19N 145E PL YY
                     SH00355 1979/02 21N 145E PL YY
                     SK30721 1979/03 06N 146E PL YY
                     SK30728 1979/03 06N 147E PL YY
                     SF02625 1979/03 07N 145E PL YY
                     SK30262 1979/03 07N 150E PL YY
                     SK30424 1979/03 07N 150E PL YY
                     SH00275 1979/03 09N 139E PL YY
                     SF02773 1979/03 14N 146E PL YY
                     SK30523 1979/03 17N 136E PL YY
                     SK30535 1979/03 17N 136E PL YY
                     SK30585 1979/04 02N 164E PL YY
                     SK30719 1979/04 16N 137E PL YY
                     SK30540 1979/05 23N 124E PL YY
                     SH00282 1979/08 02N 172E LL YY
                     SK30282 1980/03 03N 175E PL YY
                     SH00259 1980/04 23N 123E PL YY
                     SK30476                U    
                     SF02829                U    
1978/10 07N 155E    1983 
                     SF02888 1978/12 04N 161E PL YY
                     SH00392 1978/12 07N 150E PL YY
                     SK30615 1979/01 05N 162E PL YY
                     SK30636 1979/01 06N 156E PL YY
                     SH00397 1979/02 09N 145E PL YY
                     SK30642 1979/05 33N 139E PL YY
                     SK30607       03N 170E PL YY
1978/10 07N 157E   239 
                     SF03286 1978/12 03N 159E PL YY
                     SK30801 1978/12 03N 160E PL YY
                     SF03257 1978/12 04N 161E PL YY
                     SH00485 1978/12 04N 161E PL YY
                     SH00494 1978/12 05N 156E PL YY
                     SF03228 1978/12 05N 156E PL YY
                     SF03298 1978/12 05N 158E PL YY
                     SH00464 1979/01 05N 164E PL YY
                     SH00479 1979/02 04N 162E PL YY
                     SF03262 1979/02 05N 163E PL YY
                     SH00605 1979/05 05N 174E PL YY
                     SF03218 1979/08 02N 179E PL YY
                     SK30657 1979/10 03N 176W PL YY
1978/10 08N 136E    53 
1978/10 17N 145E     198 
1978/10 24N 141E   112 
                     SF01947 1978/10 23N 141E PL YY
                     SF01979 1978/10 23N 141E PL YY
                     SF02154 1978/10 23N 141E PL YY
                     SF01998 1978/10 23N 141E PL YY
                     SF02184 1978/10 23N 141E PL YY
                     SF02191 1978/10          U    
                     SF01961 1978/11 23N 141E PL YY
                     SF02178 1979/02 14N 147E PL YY
                     SF01957 1979/03 00N 139E PS YY
                     SF01971 1979/03 17N 135E PL YY
                     SF02164 1979/03 20N 136E PL YY
                     SF01953 1979/04 17N 130E PL YY
                     SF01976 1979/05 01N 138E PS YY
                     SF01948 1979/06 03N 139E PS YY
                     SF01969 1979/12 04N 166E PL YY
                     SF02159 1980/03 02N 176E PL YY
1978/11 02N 175E    18 
1978/11 05N 162E   136 
                     SK31032 1979/04 01N 162E PL YY
                     SC01967 1979/08 01N 178E PL YY
                     SK31005 1980/02 02N 160E PL YY
1978/11 05N 163E     1 
1978/11 06N 158E    23 
                     SH00508 1979/04 03S 150E U  ZZ
                     SC01605                PS YY
1978/11 06N 159E   141 
                     SH00544 1978/11 04N 165E PL YY
                     SK30808 1978/12 03N 160E PL YY
                     SK30806 1978/12 04N 161E PL YY
                     SK30813 1978/12 05N 161E PL YY
                     SH00648 1979/01 06N 158E PL YY
                     SK30817                U    
1978/11 07N 171E   170 
                     SK30900 1978/12 07N 171E PL FM
                     SK31076 1979/04 00N 165E PL YY
                     SF03035 1979/10 05N 167W PL YY
                     SF03037 1980/02 08S 173E PL YY
                     SF03006 1980/04          PL YY
1978/11 09S 158W    15 
1978/11 10S 159W   153 
1978/11 10S 172W    64 
                     SF03077 1978/12 10S 172W T  TU
1978/12 10S 158W   153 
1978/12 10S 159W   929 
                     SF03457 1978/12 10S 159W PL   
1978/12 15S 148W   238 
                     SH00959 1978/12 15S 148W PL   
                     SH00963 1978/12 15S 148W PL   
                     SH01185 1979/02 18S 150W T  PF
1978/12 15S 149W    55 
                     SK31779 1979/04 16S 147W PL PF
                     SK31780 1979/06 18S 150W T  PF
1978/12 16S 146W  1289 
                     SF04057 1978/12 16S 146W PL   
                     SF03902 1978/12 16S 146W PL   
                     SK31694 1978/12 16S 146W PL   
                     SK31934 1978/12 16S 146W PL   
                     SK33002 1978/12 16S 146W PL   
                     SK33581 1978/12 16S 146W PL   
                     SK33845 1978/12 16S 146W PL   
1978/12 16S 147W   185 
                     SH01344 1979/01 17S 146W PL   
                     SK31629 1979/07 18S 150W PL PF
1978/12 16S 148W   234 
                     SK31811 1979/04 16S 147W PL PF
1978/12 17S 146W   117 
1978/12 17S 148W   226 
                     SF04304 1979/01 16S 147W T  PF
1978/12 17S 151W   327 
                     SF04405 1978/12 17S 151W PL   
                     SF04633 1978/12 17S 151W PL   
                     SF04433 1978/12 17S 151W PL   
                     SF04768 1978/12 17S 151W PL   
                     SH01805 1979/01 17S 152W PL   
                     SF04457 1979/01 17S 152W PL   
                     SF04650 1979/04 18S 150W PL PF
                     SF04781 1979/05 18S 150W T  PF
                     SF04794 1979/05 18S 150W T  PF
1978/12 17S 152W   296 
                     SF03660 1978/12 17S 151W PL   
                     SK31579 1979/03 17S 151W PL PF
                     SH00943 1979/06 18S 150W T  PF
1978/12 18S 150W   200 
                     SF03125 1979/01 18S 150W T  PF
                     SH01866 1979/02 18S 150W T  PF
                     SH01899 1979/02 18S 150W T  PF
                     SH01888 1979/02 18S 150W T  PF
                     SH01867 1979/02 18S 150W T  PF
                     SH01911 1979/03 17S 150W PL PF
                     SH01850 1979/03 18S 150W T  PF
                     SF04547 1979/03 18S 150W T  PF
                     SF03165 1979/05 18S 149W PL PF
                     SH01880 1979/06 18S 150W T  PF
1978/12 18S 151W    11 
                     SK31539 1979/01 17S 152W PL   
1979/01 09S 141W   649 
                     SH02375 1979/02 09S 141W PL WW
1979/01 10S 141W  1040 
1979/01 10S 142W    32 
1979/01 13S 144W   264 
1979/01 15S 146W    17 
1979/01 15S 147W   133 
1979/01 15S 149W    41 
                     SH05636 1979/01 15S 149W PL   
1979/01 16S 147W   435 
                     SH03393 1979/04 16S 147W PL PF
                     SH03778 1979/04 16S 147W PL PF
                     SH04005 1979/04 16S 147W PL PF
                     SH04014 1979/04 16S 147W PL PF
                     SH03749 1980/03 16S 147W T  PF
1979/01 16S 148W    56 
1979/01 16S 149W   124 
1979/01 17S 146W   917 
                     SH03870 1979/04 16S 147W PL PF
                     SH04806 1979/04 16S 147W PL PF
                     SH05064 1979/04 16S 147W PL PF
                     SH04689 1979/04 16S 147W PL PF
                     SH04560 1979/04 16S 147W PL PF
1979/01 17S 147W   481 
                     SH05315 1979/04 16S 147W PL PF
1979/01 17S 152W   917 
                     SH05726 1979/01 17S 152W PL   
                     SK30758 1979/01 17S 152W PL   
                     VV02097 1979/01 17S 152W PL   
                     VV02436 1979/01 17S 152W PL   
                     VV02365 1979/01 17S 152W PL   
                     VV02128 1979/01 17S 152W PL   
                     VV02357 1979/01 17S 152W PL   
                     VV02302 1979/01 17S 152W PL   
                     VV02358 1979/02 18S 151W PL PF
                     SK30753 1979/02 18S 151W PL PF
                     VV02173 1979/03 17S 152W PL PF
                     VV02322 1979/12 18S 150W PL PF
                     VV02223 1980/07 18S 150W T  PF
1979/02 20S 160W     5 
1979/02 22S 160W     4 
1979/02 35S 173E   264 
                     VV03975 1979/03 35S 173E PS WW
                     VV04114 1979/03 35S 173E PS WW
                     VV04276 1979/03 35S 173E PS WW
                     VV04262 1979/03 35S 173E PS WW
                     VV04302 1979/03          PS WW
                     VV04324 1979/03 35S 173E PS WW
                     VV04427 1979/03          PS WW
                     VV04451 1979/03 35S 173E PS WW
                     VV04481 1979/03 35S 173E PS WW
                     VV04444 1979/03 35S 173E PS WW
                     VV04426 1979/03 35S 173E PS WW
                     VV04313 1979/03 35S 173E PS WW
                     VV04301 1979/03 35S 173E PS WW
                     VV04281 1979/03          PS WW
                     VV04254 1979/03 36S 174E PS NZ
                     VV04465 1980/02 36S 172E PS WW
                     VV04314                U    
1979/02 36S 174E  1997 
                     VV04237 1979/02          PS WW
                     VV04906 1979/02          PS WW
                     VV04699 1979/02          PS WW
                     VV04766 1979/02          PS WW
                     VV03417 1979/02          PS WW
                     VV03443 1979/02          PS WW
                     VV03450 1979/02          PS WW
                     VV03751 1979/02          PS WW
                     VV03794 1979/02          PS WW
                     VV03678 1979/02          PS WW
                     VV03337 1979/02          PS WW
                     VV03406 1979/02 36S 174E PS WW
                     VV03594 1979/02 36S 174E PS WW
                     VV03423 1979/02 37S 176E PS WW
                     VV03494 1979/03          PS WW
                     VV03540 1979/03          PS WW
                     VV03565 1979/03          PS WW
                     VV03832 1979/03          PS WW
                     VV03915 1979/03          PS WW
                     VV03643 1979/03          PS WW
                     VV03564 1979/03          PS WW
                     VV04008 1979/03          PS WW
                     VV04678 1979/03          PS WW
                     VV04921 1979/03          PS WW
                     VV04854 1979/03          PS WW
                     VV04551 1979/03 35S 173E PS WW
                     VV04498 1979/03          PS WW
                     SK00128 1979/03          PS WW
                     SK00188 1979/03          PS WW
                     VV02974 1979/03          PS WW
                     VV03080 1979/03          PS WW
                     VV03366 1979/03          PS WW
                     VV03358 1979/03          PS WW
                     VV03256 1979/03          PS WW
                     VV03188 1979/03          PS WW
                     VV03069 1979/03          PS WW
                     VV02928 1979/03 36S 174E PS NZ
                     VV03293 1979/03 36S 174E PS NZ
                     VV03357 1979/03 36S 174E PS NZ
                     VV03345 1979/03 36S 174E PS NZ
                     VV03484 1979/03 36S 174E PS NZ
                     VV03253 1979/03 36S 174E PS NZ
                     VV03238 1979/03 36S 174E PS NZ
                     VV03021 1979/03 36S 174E PS NZ
                     SK00194 1979/03 36S 174E PS NZ
                     VV03966 1979/03 36S 174E PS NZ
                     VV04960 1979/03 36S 174E PS NZ
