1977/08 00N 143E       2       2.50
1977/08 01N 140E       4      44.90
1977/08 01N 141E       3       4.00
1977/08 01N 142E       9      49.50
1977/08 01N 143E       3       1.80
1977/08 01N 144E       1        .00
1977/08 01N 145E       1      18.00
1977/08 01S 140E       1      18.00
1977/08 01S 141E       4      25.00
1977/08 01S 142E       2      53.60
1977/08 01S 147E       1       3.00
1977/08 01S 151E       1      31.50
1977/08 01S 152E       2        .00
1977/08 01S 155E       1        .00
1977/08 01S 156E       1      47.00
1977/08 02N 139E       2      25.00
1977/08 02N 143E       1        .00
1977/08 02N 146E       1        .00
1977/08 02S 140E       1       5.00
1977/08 02S 141E       1      19.00
1977/08 02S 142E       3      41.00
1977/08 03N 140E       5      36.50
1977/08 03N 141E       4      36.00
1977/08 03N 142E       2       2.00
1977/08 03N 144E       2        .00
1977/08 03N 145E       2      40.00
1977/08 04S 161E       1        .00
1977/08 05S 162E       3      45.00
1977/09 00N 136E       2      15.00
1977/09 00N 137E       2      29.00
1977/09 00N 139E       1        .00
1977/09 00N 140E       1      10.00
1977/09 00N 141E       4      60.00
1977/09 00N 142E       3     110.00
1977/09 00N 144E       1        .00
1977/09 00N 145E       1        .00
1977/09 00N 150E       1      80.00
1977/09 00N 151E       1      22.50
1977/09 00N 152E       1       2.50
1977/09 01N 137E       1        .70
1977/09 01N 139E       1       6.00
1977/09 01N 140E       2      63.60
1977/09 01N 141E       9      87.00
1977/09 01N 142E       7     111.00
1977/09 01N 143E       4      47.80
1977/09 01N 144E       2      98.00
1977/09 01N 149E       1      13.00
1977/09 01S 137E       1       4.50
1977/09 01S 138E       2      31.30
1977/09 02N 139E       1       8.20
1977/09 02N 141E       4       7.30
1977/09 02N 142E       3      15.00
1977/09 02N 143E       3      39.00
1977/09 02N 144E       2      10.00
1977/09 02N 146E       1      18.00
1977/09 02N 152E       1      57.00
1977/09 02N 153E       3       9.00
1977/09 03N 140E       1       9.00
1977/10 00N 137E       2       6.50
1977/10 00N 138E       3      10.00
1977/10 00N 140E       3      22.00
1977/10 00N 141E       2       6.00
1977/10 00N 142E       1      58.00
1977/10 01N 137E       1      10.80
1977/10 01N 145E       3      50.00
1977/10 01N 147E       1      14.00
1977/10 01N 151E       2       5.00
