1982/06 10S 161E       6      24.58
1982/06 11S 155E       1       1.00
1982/06 11S 156E       3       4.50
1982/07 07S 159E       1        .00
1982/07 08S 156E      47     197.50
1982/07 08S 157E      64     134.04
1982/07 08S 158E      16      18.00
1982/07 08S 159E       7       5.50
1982/07 09S 156E      96     344.31
1982/07 09S 157E     136     386.78
1982/07 09S 158E      60     143.96
1982/07 09S 159E      64     225.40
1982/07 09S 160E      35      91.48
1982/07 10S 156E       1        .00
1982/07 10S 157E      18      65.01
1982/07 10S 158E      16      46.30
1982/07 10S 159E      74     250.71
1982/07 10S 160E      22      60.11
1982/07 10S 161E      15      92.19
1982/08 08S 156E      61     170.19
1982/08 08S 157E      99     275.15
1982/08 08S 158E      28      89.56
1982/08 08S 159E       2      18.00
1982/08 09S 156E      83     244.86
1982/08 09S 157E      85     256.94
1982/08 09S 158E      65     155.15
1982/08 09S 159E      24      36.80
1982/08 09S 160E      54     234.46
1982/08 10S 156E      10      36.81
1982/08 10S 157E      26      99.56
1982/08 10S 158E      16      38.43
1982/08 10S 159E      79     305.71
1982/08 10S 160E      25      83.28
1982/08 10S 161E      10      67.76
1982/08 11S 161E       1       5.94
1982/09 07S 156E       1       3.00
1982/09 07S 157E       1        .00
1982/09 08S 155E       3       1.50
1982/09 08S 156E      45      96.12
1982/09 08S 157E      49     163.63
1982/09 08S 158E       8       1.20
1982/09 08S 159E       8      30.00
1982/09 08S 160E       1        .00
1982/09 09S 156E      58     135.38
1982/09 09S 157E      43     127.30
1982/09 09S 158E      63      93.02
1982/09 09S 159E      24      24.19
1982/09 09S 160E      61      77.97
1982/09 10S 156E      32      94.94
1982/09 10S 157E      87     385.64
1982/09 10S 158E      42      80.20
1982/09 10S 159E      49      84.60
1982/09 10S 160E      28      43.86
1982/09 10S 161E      16      81.11
1982/10 07S 156E      15      66.41
1982/10 07S 157E      16      48.87
1982/10 07S 158E       4      12.50
1982/10 08S 155E       4      14.10
1982/10 08S 156E      39      71.31
1982/10 08S 157E      49     158.88
1982/10 08S 158E      37     133.77
1982/10 08S 159E      23     134.00
1982/10 08S 160E       1       3.00
1982/10 09S 156E      55     109.00
1982/10 09S 157E       6       9.88
1982/10 09S 158E      37      92.99
1982/10 09S 159E      45     197.60
1982/10 09S 160E      99     373.43
1982/10 10S 156E       6      13.41
1982/10 10S 157E      30      34.49
1982/10 10S 158E      24      74.20
1982/10 10S 159E      64     341.99
1982/10 10S 160E      44     198.86
1982/10 10S 161E      44     184.50
1982/10 10S 162E       2       9.00
1982/10 11S 161E       2       5.88
1982/11 07S 157E       6      26.50
1982/11 07S 158E       9      56.00
1982/11 08S 155E       1       2.00
1982/11 08S 156E      11      27.30
1982/11 08S 157E      23      74.30
1982/11 08S 158E      23      76.32
1982/11 08S 159E       6      20.50
1982/11 08S 160E       1       5.00
1982/11 09S 155E       1        .50
1982/11 09S 156E      35      89.58
1982/11 09S 157E      23      63.69
1982/11 09S 158E      66     190.10
1982/11 09S 159E      48     146.18
1982/11 09S 160E     100     333.81
1982/11 10S 155E       1       3.92
1982/11 10S 156E      25      93.15
1982/11 10S 157E      40     102.40
1982/11 10S 158E      81     243.17
1982/11 10S 159E     104     481.44
1982/11 10S 160E      21      54.10
1982/11 10S 161E       5       3.50
1982/11 10S 162E       1        .00
1982/11 11S 157E       6      12.40
1982/11 11S 159E       1       3.00
1982/12 07S 157E       5      19.78
1982/12 08S 155E       2       5.50
1982/12 08S 156E      30     112.90
1982/12 08S 157E      21      77.48
1982/12 08S 158E      46     124.00
1982/12 08S 159E       2        .00
1982/12 08S 160E       1        .00
1982/12 09S 155E       1        .00
1982/12 09S 156E      91     384.76
1982/12 09S 157E      16      45.50
1982/12 09S 158E      40      51.05
1982/12 09S 159E      32      90.50
1982/12 09S 160E      65     115.29
1982/12 10S 155E       1        .00
1982/12 10S 156E      46     166.64
1982/12 10S 157E      75     260.08
1982/12 10S 158E      43     107.57
1982/12 10S 159E      46     146.30
1982/12 10S 160E      29      45.26
1982/12 10S 161E      16      42.75
1982/12 10S 162E       9      32.75
1982/12 11S 156E       1       1.00
1982/12 11S 157E       4       6.00
1982/12 11S 158E       1       1.00
1982/12 11S 161E       1       4.95
1983/01 07S 157E       3       7.18
1983/01 08S 155E      14      40.08
1983/01 08S 156E       8      12.80
1983/01 08S 157E      11      19.00
1983/01 08S 158E      77     283.38
1983/01 08S 159E       7      23.50
1983/01 09S 155E       5      14.45
1983/01 09S 156E      61     127.43
1983/01 09S 157E      18      29.50
1983/01 09S 158E      56     106.90
1983/01 09S 159E      50      89.99
1983/01 09S 160E      54      80.06
1983/01 09S 161E       2       3.50
1983/01 09S 165E       1        .50
1983/01 10S 155E       3       8.00
1983/01 10S 156E      20      38.49
1983/01 10S 157E      27      64.29
1983/01 10S 158E      34     101.77
1983/01 10S 159E      19      26.16
1983/01 10S 160E      21      45.55
1983/01 10S 161E       2       3.30
1983/01 10S 162E       2       4.50
1983/01 11S 157E       2        .00
1983/01 11S 158E       1       4.00
1983/02 08S 156E       1        .00
1983/02 08S 158E       1       1.00
1983/02 09S 155E       5      31.00
1983/02 09S 156E       7      17.20
1983/02 09S 157E      12      49.00
1983/02 09S 158E       8      38.50
1983/02 09S 159E       1        .00
1983/02 09S 160E      12      15.50
1983/02 10S 151E       1        .00
1983/02 10S 157E       1       8.00
1983/02 10S 159E       1        .00
1983/02 10S 160E       3        .00
1983/03 08S 156E       3      20.00
1983/03 08S 159E      11      23.00
1983/03 08S 160E       2        .50
1983/03 09S 158E       1        .00
1983/03 09S 159E       2        .00
1983/03 09S 160E      18      17.00
1983/03 10S 157E       1        .00
1983/03 10S 158E       1        .00
1983/03 10S 159E       3       3.00
1983/03 10S 160E       8      10.60
1983/03 11S 160E       1        .00
1983/04 05S 158E       1       1.00
1983/04 07S 156E       1       1.00
1983/04 07S 157E       1       1.50
1983/04 07S 158E       4      23.00
1983/04 08S 150E       1       4.00
1983/04 08S 156E      14      36.41
1983/04 08S 157E      26      88.50
1983/04 08S 158E      39     165.51
1983/04 08S 159E      25     120.00
1983/04 08S 160E       1       6.58
1983/04 08S 161E       1        .46
1983/04 09S 150E       1        .80
1983/04 09S 152E       1       1.00
1983/04 09S 156E      50     105.85
1983/04 09S 157E      19      61.45
1983/04 09S 158E      27      65.43
1983/04 09S 159E      26      98.61
1983/04 09S 160E      62     146.59
1983/04 10S 156E      13      32.50
1983/04 10S 157E      38     105.80
1983/04 10S 158E       9       6.50
1983/04 10S 159E      18      85.89
1983/04 10S 160E      24      43.19
1983/04 10S 161E       4      17.00
1983/04 11S 158E       1        .00
1983/05 06S 158E       1       5.00
1983/05 07S 156E      10      20.50
1983/05 07S 157E       1       3.00
1983/05 07S 158E       5      10.00
1983/05 08S 150E       3      13.00
1983/05 08S 155E       5      16.00
1983/05 08S 156E      56     115.15
1983/05 08S 157E      33     139.29
1983/05 08S 158E      79     220.63
1983/05 08S 159E       8       5.00
1983/05 08S 160E       1        .00
1983/05 09S 156E      26      64.49
1983/05 09S 157E      75     334.92
1983/05 09S 158E      85     326.10
1983/05 09S 159E      20      31.15
1983/05 09S 160E     130     409.83
1983/05 09S 161E       1       8.00
1983/05 10S 156E       3      10.00
1983/05 10S 157E      24     111.60
1983/05 10S 158E      16     103.00
1983/05 10S 159E      84     470.72
1983/05 10S 160E      13      35.67
1983/05 10S 161E       4      15.00
1983/05 10S 162E       1        .00
1983/05 11S 160E       1       5.00
1983/05 11S 161E       1        .50
1983/06 07S 157E       1       1.00
1983/06 08S 155E       2       9.00
1983/06 08S 156E       7      26.85
1983/06 08S 157E       9      15.80
1983/06 08S 158E      22      62.82
1983/06 08S 159E       3       3.00
1983/06 08S 160E       1       2.00
1983/06 08S 161E       1        .00
1983/06 09S 153E       7      23.50
1983/06 09S 156E      73     283.55
1983/06 09S 157E      81     306.91
1983/06 09S 158E     136     534.62
1983/06 09S 159E      33     112.70
1983/06 09S 160E      99     338.00
1983/06 10S 156E       6      25.80
1983/06 10S 157E      26      94.70
1983/06 10S 158E      25      77.00
1983/06 10S 159E      56     203.70
1983/06 10S 160E      13      28.00
1983/06 10S 161E       8      20.48
1983/06 10S 162E       1       2.88
1983/07 08S 156E       5      10.50
1983/07 08S 157E       1       1.00
1983/07 08S 158E       3       9.50
1983/07 08S 160E       1       5.00
1983/07 09S 152E       3       8.00
1983/07 09S 154E       2       5.00
1983/07 09S 155E       1      11.00
1983/07 09S 156E      67     280.65
1983/07 09S 157E     124     577.80
1983/07 09S 158E     123     610.72
1983/07 09S 159E       9      25.50
1983/07 09S 160E     178     744.39
1983/07 10S 156E       1       3.00
1983/07 10S 157E      18      58.56
1983/07 10S 158E       7      28.50
1983/07 10S 159E     111     690.72
1983/07 10S 160E      10      47.00
1983/08 08S 154E       1      10.00
1983/08 08S 156E       6      12.50
1983/08 08S 157E      22     111.32
1983/08 08S 158E       9      27.00
1983/08 08S 159E      13     115.00
1983/08 09S 156E      29     144.50
1983/08 09S 157E     127     660.37
1983/08 09S 158E     122     721.44
1983/08 09S 159E      17      68.00
1983/08 09S 160E     159     531.04
1983/08 10S 156E       3      24.00
1983/08 10S 157E      29     161.96
1983/08 10S 158E      10      66.00
1983/08 10S 159E     107     569.84
1983/08 10S 160E       3       7.00
1983/08 10S 161E       5      16.62
1983/09 08S 154E       1       8.00
1983/09 08S 155E       2      10.00
1983/09 08S 156E      48     256.57
1983/09 08S 157E      49     222.14
1983/09 08S 158E      45     240.72
1983/09 08S 159E       8      65.00
1983/09 08S 160E       1       1.00
1983/09 09S 155E       1       3.00
1983/09 09S 156E      77     342.33
1983/09 09S 157E     182     729.48
1983/09 09S 158E      78     300.50
1983/09 09S 159E      41     110.50
1983/09 09S 160E      74     212.24
1983/09 10S 152E       1       1.00
1983/09 10S 156E       3      13.00
1983/09 10S 157E      11      50.00
1983/09 10S 158E      23      56.50
1983/09 10S 159E      74     345.15
1983/09 10S 160E       4       7.46
1983/09 10S 161E       1        .10
1983/10 07S 156E       1       5.00
1983/10 08S 154E       1      10.50
1983/10 08S 155E       3      63.66
1983/10 08S 156E      33     245.68
1983/10 08S 157E      14     145.32
1983/10 08S 158E      19     178.32
1983/10 08S 159E       2      13.00
1983/10 09S 154E       1       5.00
1983/10 09S 155E       1       2.00
1983/10 09S 156E     196    1457.12
1983/10 09S 157E      70     337.97
1983/10 09S 158E      95     519.06
1983/10 09S 159E     102     509.00
1983/10 09S 160E      43     151.50
1983/10 09S 161E       1      10.00
1983/10 10S 154E       1       5.00
1983/10 10S 155E       1       9.00
1983/10 10S 156E      15     114.36
1983/10 10S 157E      38     237.40
1983/10 10S 158E      27     151.00
1983/10 10S 159E      36     151.11
1983/10 10S 160E       9      26.59
1983/10 10S 161E       1        .00
1983/10 11S 161E       1       3.00
1983/11 08S 155E       9      65.90
1983/11 08S 156E      52     343.15
1983/11 08S 157E      39     210.07
1983/11 08S 158E       9      66.56
1983/11 09S 155E       1       1.00
1983/11 09S 156E     154    1018.54
1983/11 09S 157E      56     450.87
1983/11 09S 158E      33     155.50
1983/11 09S 159E      23     121.02
1983/11 09S 160E      87     605.28
1983/11 10S 156E      32     201.50
1983/11 10S 157E      40     294.60
1983/11 10S 158E       1      13.00
1983/11 10S 159E      51     270.30
1983/11 10S 160E      68     408.70
1983/11 10S 161E      27     216.00
1983/11 10S 162E       2       7.50
1983/11 11S 160E       1      10.00
1983/11 11S 161E       5      31.50
1983/12 08S 158E       1       1.00
1983/12 08S 159E       1       1.00
1983/12 09S 156E      40     407.88
1983/12 09S 157E      38     392.86
1983/12 09S 158E      10      37.50
1983/12 09S 159E      16     112.70
1983/12 09S 160E       6       9.70
1983/12 10S 156E       3      41.00
1983/12 10S 157E      23     240.40
1983/12 10S 158E      24     200.50
1983/12 10S 159E      24     127.50
1983/12 10S 160E       8      25.00
1983/12 10S 161E       5      14.27
1983/12 10S 162E       1       4.00
1984/03 08S 154E       1       5.00
1984/03 08S 156E       8      32.87
1984/03 08S 157E      17     116.30
1984/03 08S 158E      24     217.00
1984/03 08S 159E       1       8.00
1984/03 09S 155E       1       2.94
1984/03 09S 156E      22     151.47
1984/03 09S 157E      30     177.93
1984/03 09S 158E     102     670.73
1984/03 09S 159E      19      84.50
1984/03 09S 160E      47     252.40
1984/03 10S 157E      11      75.00
1984/03 10S 158E       2       9.30
1984/03 10S 159E      17     120.00
1984/03 10S 160E       6      11.50
1984/03 10S 161E       3       4.50
1984/04 08S 155E       1       1.00
1984/04 08S 156E      15      95.50
1984/04 08S 157E      63     356.45
1984/04 08S 158E      34     208.20
1984/04 08S 159E       9      55.00
1984/04 09S 154E       1       5.00
1984/04 09S 156E     103     614.11
1984/04 09S 157E      90     437.59
1984/04 09S 158E      81     388.92
1984/04 09S 159E      30     130.90
1984/04 09S 160E      75     415.16
1984/04 10S 156E       9      53.61
1984/04 10S 157E      31     139.60
1984/04 10S 158E      30     156.51
1984/04 10S 159E      26     113.90
1984/04 10S 160E      20      44.14
1984/04 10S 161E      11      37.69
1984/04 10S 162E       1       4.00
1984/04 11S 161E       2       9.00
1984/04 11S 162E       3      17.78
1984/05 07S 156E       2      32.00
1984/05 07S 157E      10      81.30
1984/05 08S 156E      36     272.08
1984/05 08S 157E     105     621.79
1984/05 08S 158E      71     445.86
1984/05 08S 159E      42     256.50
1984/05 08S 160E       6      47.00
1984/05 09S 150E       1       1.42
1984/05 09S 156E      25     143.06
1984/05 09S 157E      78     472.39
1984/05 09S 158E     152    1094.20
1984/05 09S 159E      36     198.00
1984/05 09S 160E     107     486.89
1984/05 10S 157E      35     268.81
1984/05 10S 158E      22     140.02
1984/05 10S 159E      27     138.00
1984/05 10S 160E      23     100.79
1984/05 10S 161E       1       1.00
1984/05 11S 161E       1       1.00
1984/06 07S 156E       2        .00
1984/06 07S 157E       5      29.00
1984/06 07S 158E       4      19.50
1984/06 08S 155E       1      19.00
1984/06 08S 156E      28     140.21
1984/06 08S 157E      37     166.70
1984/06 08S 158E      26     166.00
1984/06 08S 159E      29     188.00
1984/06 08S 160E      21      73.50
1984/06 09S 155E       1      10.00
1984/06 09S 156E     103     705.86
1984/06 09S 157E     163     803.81
1984/06 09S 158E     114     615.12
1984/06 09S 159E      64     273.12
1984/06 09S 160E      51     120.65
1984/06 09S 161E       1        .02
1984/06 10S 156E       6      28.00
1984/06 10S 157E      54     349.27
1984/06 10S 158E      23     140.90
1984/06 10S 159E      18      84.12
1984/06 10S 160E       9      12.50
1984/06 10S 161E       5       5.00
1984/06 10S 162E       1        .00
1984/06 11S 161E       1        .00
1984/07 07S 156E       3      12.00
1984/07 07S 157E       3      10.00
1984/07 07S 158E       4      12.00
1984/07 08S 155E       1       2.00
1984/07 08S 156E      54     191.28
1984/07 08S 157E      57     198.07
1984/07 08S 158E     101     497.57
1984/07 08S 159E      53     284.60
1984/07 08S 160E       3       7.50
1984/07 09S 156E      30     127.76
1984/07 09S 157E     101     380.81
1984/07 09S 158E      95     365.78
1984/07 09S 159E      24      70.70
1984/07 09S 160E     115     441.20
1984/07 10S 157E      47     247.02
1984/07 10S 158E      32     182.42
1984/07 10S 159E      45     172.60
1984/07 10S 160E      12      36.50
1984/07 10S 161E       2       7.50
1984/07 11S 161E       1       2.05
1984/08 07S 157E       4      14.00
1984/08 08S 155E       2      21.00
1984/08 08S 156E      56     427.00
1984/08 08S 157E      52     224.09
1984/08 08S 158E      52     229.90
1984/08 08S 159E      25      91.75
1984/08 08S 160E       4      28.50
1984/08 09S 156E     102     607.00
1984/08 09S 157E     131     718.07
1984/08 09S 158E     131     575.50
1984/08 09S 159E      57     190.80
1984/08 09S 160E      63     184.50
1984/08 09S 161E       1       2.00
1984/08 10S 156E       2      14.00
1984/08 10S 157E      36     187.70
1984/08 10S 158E      27      99.46
1984/08 10S 159E      45     211.60
1984/08 10S 160E       2        .50
1984/08 10S 161E       3       3.00
1984/09 08S 155E       7      41.49
1984/09 08S 156E      42     223.70
1984/09 08S 157E      35     126.99
1984/09 08S 158E      28     112.40
1984/09 08S 159E       9      25.00
1984/09 08S 160E      18     106.00
1984/09 09S 155E       1      10.00
1984/09 09S 156E     138     780.36
1984/09 09S 157E      68     295.85
1984/09 09S 158E      94     364.67
1984/09 09S 159E      38     101.50
1984/09 09S 160E      96     330.60
1984/09 09S 161E       1        .50
1984/09 10S 156E      18     102.56
1984/09 10S 157E      62     366.80
1984/09 10S 158E      29     146.67
1984/09 10S 159E      39     156.50
1984/09 10S 160E      12      28.00
1984/09 10S 161E       1       3.00
1984/10 07S 156E       2       3.00
1984/10 07S 157E       2       8.00
1984/10 08S 155E       1       4.50
1984/10 08S 156E      41     146.33
1984/10 08S 157E      24      75.00
1984/10 08S 158E      20      69.50
1984/10 08S 159E      10      36.20
1984/10 08S 160E      11      53.00
1984/10 09S 155E       1       8.00
1984/10 09S 156E      67     297.76
1984/10 09S 157E     110     343.48
1984/10 09S 158E     164     536.38
1984/10 09S 159E      38     112.00
1984/10 09S 160E      81     216.80
1984/10 09S 161E       2       1.00
1984/10 10S 156E      17      85.93
1984/10 10S 157E      61     292.67
1984/10 10S 158E      50     166.55
1984/10 10S 159E      37     119.50
1984/10 10S 160E      18      73.00
1984/10 10S 161E       8      24.50
1984/10 11S 161E       1        .50
1984/11 07S 156E       5       4.00
1984/11 07S 157E       5      14.00
1984/11 07S 158E       1       1.00
1984/11 08S 155E       3      20.48
1984/11 08S 156E      41     190.38
1984/11 08S 157E      10      26.60
1984/11 08S 158E       8      31.00
1984/11 08S 159E      22      57.30
1984/11 08S 160E      13      41.50
1984/11 09S 155E       3      16.50
1984/11 09S 156E     151     740.42
1984/11 09S 157E      56     181.76
1984/11 09S 158E      80     209.99
1984/11 09S 159E      33      62.30
1984/11 09S 160E      96     189.18
1984/11 10S 156E      22     133.10
1984/11 10S 157E      59     237.88
1984/11 10S 158E      39     137.10
1984/11 10S 159E      41     141.50
1984/11 10S 160E      10      17.60
1984/11 10S 161E      10      23.00
1984/11 10S 162E       2       9.90
1984/11 11S 161E       2       2.50
