1982/04 19S 176E       3       3.10
1982/04 19S 177E       2        .50
1982/04 19S 179E      29      44.40
1982/04 19S 180W       8      13.00
1982/04 20S 177E       9      23.80
1982/04 20S 178E      15      38.70
1982/04 20S 179E       2       1.50
1982/04 20S 180W       1        .00
1982/04 21S 178E       2       3.60
1982/05 17S 177E       1       7.30
1982/05 17S 178E       2       4.90
1982/05 17S 179E      28      55.60
1982/05 18S 178E      28      51.90
1982/05 18S 179E     106     239.00
1982/05 18S 180W       7      29.00
1982/05 19S 179E       6       7.00
1982/05 19S 180W       5      10.40
1982/05 20S 176E       2       3.20
1982/05 20S 177E      31      70.60
1982/05 20S 178E      18      33.20
1982/05 20S 179E       4      15.80
1982/05 20S 180W       1       1.00
1982/05 21S 176E       2       4.10
1982/05 21S 177E       3       4.80
1982/05 21S 178E       4      10.10
1982/06 16S 179E       2        .00
1982/06 16S 180W       2       2.00
1982/06 17S 178E       5      12.50
1982/06 17S 179E      11      19.00
1982/06 17S 180W       2        .10
1982/06 18S 178E       5       9.40
1982/06 18S 179E      66     155.00
1982/06 18S 180W       3       4.00
1982/06 19S 179E      16      12.40
1982/06 19S 180W       2       3.60
1982/06 20S 177E      10       9.50
1982/06 20S 178E       8       4.90
1982/06 21S 177E       7      15.00
1982/06 21S 178E       1        .20
1982/07 16S 179E       5      19.10
1982/07 17S 178E      10      27.70
1982/07 17S 179E       3       4.40
1982/07 18S 178E       3       3.30
1982/07 18S 179E      19      31.70
1982/07 18S 180W       2       5.50
1982/07 19S 179E      18      14.30
1982/07 19S 180W       7       8.00
1982/07 20S 177E       9       1.10
1982/08 18S 178E      14      16.70
1982/08 18S 179E       7      15.00
1982/08 20S 177E       6       4.90
1982/10 17S 179E       3       4.80
1982/10 18S 179E      17       3.00
1982/10 18S 180W       2        .80
1982/10 19S 179E       4       6.10
1982/10 19S 180W       5       6.90
1982/10 20S 177E       1        .60
1982/10 20S 178E      18      22.90
1982/10 20S 179E       8      12.90
1982/10 20S 180W       1       1.20
1982/10 21S 177E      10       9.80
1982/11 17S 179E      22      19.00
1982/11 18S 178E       1        .50
1982/11 18S 179E      29      12.50
1982/11 18S 180W       3        .50
1982/11 19S 178E       2        .10
1982/11 19S 179E       7        .90
1982/11 19S 180W      15       8.70
1982/11 20S 177E       4       5.80
